image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
2621,network_graph,0.8,0.6380867705594222,0.6828341,0.8106575963718821,networked,"Network graph with 237 nodes and 309 edges, density 0.01",237.0,309.0,0.01104913108774941,2.607594936708861,True,"Community of Inquiry (COI) Framework, Venn Diagram, elements: Three intersecting circles labeled 'Social Presence,' 'Cognitive Presence,' and 'Teaching Presence,' with the central area labeled 'Educational Experience.' Each section provides descriptions of their respective roles in the learning process.","Community of Inquiry (COI) Framework, Venn Diagram, elements: Three intersecting circles labeled 'Social Presence,' 'Cognitive Presence,' and 'Teaching Presence,' with the central area labeled 'Educational Experience.' Each section provides descriptions of their respective roles in the learning process. [Visual Analysis: Network graph with 237 nodes and 309 edges, density 0.01]",,,,,,,,
2622,pie_chart,0.9,0.15518131873208,0.78749055,0.044856459330143546,radial,"Pie chart with 16 segments, unlabeled",,,,,,"Root Cause Analysis, Mind Map, elements: Central concept 'Root Cause' with six branches labeled: What?, How?, Who?, Why?, Where?, When?, pointing outward.","Root Cause Analysis, Mind Map, elements: Central concept 'Root Cause' with six branches labeled: What?, How?, Who?, Why?, Where?, When?, pointing outward. [Visual Analysis: Pie chart with 16 segments, unlabeled]",16.0,False,True,True,,,,
2623,network_graph,0.8,0.5590381397656884,0.63181126,0.2777777777777778,networked,"Network graph with 160 nodes and 397 edges, density 0.03",160.0,397.0,0.03121069182389937,4.9625,True,"Balanced Scorecard in Healthcare, List Diagram, elements: Five steps listed numerically inside a computer screen graphic: 1. Define each perspective and key outcome(s). 2. Establish strategic goals. 3. Track measures for each goal. 4. Set and track targets. 5. Create projects.","Balanced Scorecard in Healthcare, List Diagram, elements: Five steps listed numerically inside a computer screen graphic: 1. Define each perspective and key outcome(s). 2. Establish strategic goals. 3. Track measures for each goal. 4. Set and track targets. 5. Create projects. [Visual Analysis: Network graph with 160 nodes and 397 edges, density 0.03]",,,,,,,,
2624,network_graph,0.8,0.6753306251433108,0.5893237,0.3018962075848303,networked,"Network graph with 248 nodes and 699 edges, density 0.02",248.0,699.0,0.022822254146532585,5.637096774193548,True,"Learning Control Perspectives, , elements: Two speech bubbles showing contrasting viewpoints on learning control; one bubble emphasizes teacher control, while the other highlights student agency.","Learning Control Perspectives, , elements: Two speech bubbles showing contrasting viewpoints on learning control; one bubble emphasizes teacher control, while the other highlights student agency. [Visual Analysis: Network graph with 248 nodes and 699 edges, density 0.02]",,,,,,,,
2625,pie_chart,0.9,0.45621521407069776,0.3121029,0.4690388170055453,radial,"Pie chart with 18 segments, labeled",,,,,,"Lewin's Change Theory, Flowchart, elements: Three stages labeled: Unfreeze, Change, Freeze, connected by arrows. Below, Kotter's 8-step change model listed vertically with steps numbered from 1 to 8.","Lewin's Change Theory, Flowchart, elements: Three stages labeled: Unfreeze, Change, Freeze, connected by arrows. Below, Kotter's 8-step change model listed vertically with steps numbered from 1 to 8. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2626,network_graph,0.8,0.13573474194309879,0.32502472,0.22544642857142858,networked,"Network graph with 56 nodes and 81 edges, density 0.05",56.0,81.0,0.052597402597402594,2.892857142857143,True,"Porter's Five Forces Analysis, Network Diagram, elements: Central element labeled 'Competitive Rivalry' surrounded by four boxes: 'Threat of New Entrants', 'Bargaining Power of Suppliers', 'Bargaining Power of Buyers', and 'Threat of Substitutes', with arrows indicating relationships.","Porter's Five Forces Analysis, Network Diagram, elements: Central element labeled 'Competitive Rivalry' surrounded by four boxes: 'Threat of New Entrants', 'Bargaining Power of Suppliers', 'Bargaining Power of Buyers', and 'Threat of Substitutes', with arrows indicating relationships. [Visual Analysis: Network graph with 56 nodes and 81 edges, density 0.05]",,,,,,,,
2627,network_graph,0.8,0.3676814284320159,0.5285158,0.1761744966442953,networked,"Network graph with 270 nodes and 201 edges, density 0.01",270.0,201.0,0.005534902932672449,1.488888888888889,False,"Strategic Planning Framework, Flowchart, elements: Four main categories (Financial, Customer, Internal Process, Organizational Capacity) with arrows connecting to specific goals and actions, accompanied by a leading question section highlighted on the side.","Strategic Planning Framework, Flowchart, elements: Four main categories (Financial, Customer, Internal Process, Organizational Capacity) with arrows connecting to specific goals and actions, accompanied by a leading question section highlighted on the side. [Visual Analysis: Network graph with 270 nodes and 201 edges, density 0.01]",,,,,,,,
2628,network_graph,0.8,0.43812845974724496,0.457896,0.45552367288378764,networked,"Network graph with 246 nodes and 395 edges, density 0.01",246.0,395.0,0.013107682097229135,3.2113821138211383,True,"Kübler-Ross Change Curve, Grid, elements: Grid with two axes: 'Time' (horizontal) and 'Morale and Confidence' (vertical). Cells represent emotional states: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, with corresponding descriptions.","Kübler-Ross Change Curve, Grid, elements: Grid with two axes: 'Time' (horizontal) and 'Morale and Confidence' (vertical). Cells represent emotional states: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, with corresponding descriptions. [Visual Analysis: Network graph with 246 nodes and 395 edges, density 0.01]",,,,,,,,
2629,network_graph,0.8,0.3716555704035959,0.30944395,0.17292490118577075,networked,"Network graph with 135 nodes and 203 edges, density 0.02",135.0,203.0,0.022443338861249308,3.0074074074074075,True,"TPACK Framework for Teacher Professional Development, Venn Diagram, elements: Four intersecting rectangles labeled: Content Knowledge, Technological Knowledge, Pedagogical Knowledge, with overlapping areas labeled PCK, TPK, and TPACK. Contains a descriptive title at the top.","TPACK Framework for Teacher Professional Development, Venn Diagram, elements: Four intersecting rectangles labeled: Content Knowledge, Technological Knowledge, Pedagogical Knowledge, with overlapping areas labeled PCK, TPK, and TPACK. Contains a descriptive title at the top. [Visual Analysis: Network graph with 135 nodes and 203 edges, density 0.02]",,,,,,,,
2630,pie_chart,0.9,0.23430702839040357,0.16670702,0.203862660944206,radial,"Pie chart with 18 segments, labeled",,,,,,"Object Oriented Programming Features, Network Diagram, elements: Central oval labeled 'Object Oriented Programming Features' with four arrows pointing to surrounding boxes labeled: 'Abstraction', 'Encapsulation', 'Inheritance', and 'Polymorphism'.","Object Oriented Programming Features, Network Diagram, elements: Central oval labeled 'Object Oriented Programming Features' with four arrows pointing to surrounding boxes labeled: 'Abstraction', 'Encapsulation', 'Inheritance', and 'Polymorphism'. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2631,network_graph,0.8,0.650274860066936,0.6863109,0.40852575488454707,networked,"Network graph with 355 nodes and 758 edges, density 0.01",355.0,758.0,0.012063340494947084,4.270422535211267,True,"Social Learning Theory, Triangular Diagram, elements: Triangle with vertices labeled 'Behavior', 'Environment', and 'Personal Cognitive Factors', with circles around the triangle illustrating concepts like 'Modeling', 'Self-regulation', and 'Reciprocal Causation'.","Social Learning Theory, Triangular Diagram, elements: Triangle with vertices labeled 'Behavior', 'Environment', and 'Personal Cognitive Factors', with circles around the triangle illustrating concepts like 'Modeling', 'Self-regulation', and 'Reciprocal Causation'. [Visual Analysis: Network graph with 355 nodes and 758 edges, density 0.01]",,,,,,,,
2632,pie_chart,0.9,0.2821494014655116,0.37162292,0.6058951965065502,radial,"Pie chart with 17 segments, labeled",,,,,,"Sales Performance Dashboard, Dashboard, elements: Various KPIs and visualizations including revenue indicators, a lead conversion funnel with percentages, YTD orders and repeat orders graphs, a monthly revenue chart, profit and expenses figures, and category sales by sector table with comparisons.","Sales Performance Dashboard, Dashboard, elements: Various KPIs and visualizations including revenue indicators, a lead conversion funnel with percentages, YTD orders and repeat orders graphs, a monthly revenue chart, profit and expenses figures, and category sales by sector table with comparisons. [Visual Analysis: Pie chart with 17 segments, labeled]",17.0,True,True,True,,,,
2633,pie_chart,0.9,0.11720209795258103,0.12681024,0.06560773480662983,radial,"Pie chart with 12 segments, unlabeled",,,,,,"Deployment Process Workflow, Flowchart, elements: Three vertical sections labeled 'MASTER', 'PRE-PRODUCTION', and 'PRODUCTION'. Circles represent deployment stages, with arrows indicating the 'DEPLOY' actions between stages.","Deployment Process Workflow, Flowchart, elements: Three vertical sections labeled 'MASTER', 'PRE-PRODUCTION', and 'PRODUCTION'. Circles represent deployment stages, with arrows indicating the 'DEPLOY' actions between stages. [Visual Analysis: Pie chart with 12 segments, unlabeled]",12.0,False,True,False,,,,
2634,network_graph,0.8,0.2644845943480103,0.61782426,0.2469135802469136,networked,"Network graph with 154 nodes and 217 edges, density 0.02",154.0,217.0,0.0184194890077243,2.8181818181818183,True,"Big Five Personality Traits, Circular Diagram, elements: Five segments labeled: Agreeableness, Extraversion, Openness to Experience, Neuroticism, and Conscientiousness, with central title 'Big Five Personality Traits' and associated icons for each trait.","Big Five Personality Traits, Circular Diagram, elements: Five segments labeled: Agreeableness, Extraversion, Openness to Experience, Neuroticism, and Conscientiousness, with central title 'Big Five Personality Traits' and associated icons for each trait. [Visual Analysis: Network graph with 154 nodes and 217 edges, density 0.02]",,,,,,,,
2635,network_graph,0.8,0.7619568621302863,0.8014854,0.2697461212976022,networked,"Network graph with 448 nodes and 1650 edges, density 0.02",448.0,1650.0,0.016478906999041226,7.366071428571429,True,"Stages of Cognitive Development, Grid Diagram, elements: Four quadrants labeled: Sensorimotor Stage (0-2 years), Preoperational Stage (2-6 or 7 years), Concrete Operational Stage (7-11 or 12 years), Formal Operational Stage (12 years to adulthood), each with a brief description of the developmental milestones.","Stages of Cognitive Development, Grid Diagram, elements: Four quadrants labeled: Sensorimotor Stage (0-2 years), Preoperational Stage (2-6 or 7 years), Concrete Operational Stage (7-11 or 12 years), Formal Operational Stage (12 years to adulthood), each with a brief description of the developmental milestones. [Visual Analysis: Network graph with 448 nodes and 1650 edges, density 0.02]",,,,,,,,
2636,network_graph,0.8,0.39476832775942844,0.55690277,0.5527777777777778,networked,"Network graph with 230 nodes and 259 edges, density 0.01",230.0,259.0,0.009834820580975888,2.252173913043478,True,"Benefits of Root Cause Analysis, List Diagram, elements: Seven triangular boxes numbered 01 to 07, each containing a benefit: Preventing Recurring Failures, Enhancing System & Process Reliability, Improved Quality, Greater Efficiency, Greater Customer Satisfaction & Safety, Saves Time, Money, & Effort, Fosters a Positive Culture of Collaboration.","Benefits of Root Cause Analysis, List Diagram, elements: Seven triangular boxes numbered 01 to 07, each containing a benefit: Preventing Recurring Failures, Enhancing System & Process Reliability, Improved Quality, Greater Efficiency, Greater Customer Satisfaction & Safety, Saves Time, Money, & Effort, Fosters a Positive Culture of Collaboration. [Visual Analysis: Network graph with 230 nodes and 259 edges, density 0.01]",,,,,,,,
2637,network_graph,0.8,0.1263368379008786,0.42610413,0.1357142857142857,networked,"Network graph with 73 nodes and 92 edges, density 0.04",73.0,92.0,0.0350076103500761,2.5205479452054793,True,"Universal Design for Learning (UDL), Venn Diagram, elements: Three intersecting circles labeled 'Engagement', 'Action & Expression', and 'Representation', with 'UDL' in the overlapping center.","Universal Design for Learning (UDL), Venn Diagram, elements: Three intersecting circles labeled 'Engagement', 'Action & Expression', and 'Representation', with 'UDL' in the overlapping center. [Visual Analysis: Network graph with 73 nodes and 92 edges, density 0.04]",,,,,,,,
2638,network_graph,0.8,0.18594857376489735,0.5512641,0.03685897435897436,networked,"Network graph with 112 nodes and 247 edges, density 0.04",112.0,247.0,0.03973616473616474,4.410714285714286,True,"Community of Inquiry Framework, Venn Diagram, elements: Three overlapping circles labeled 'Social Presence', 'Cognitive Presence', and 'Teaching Presence', with intersections highlighting 'Supporting Discourse' and 'Educational Experience'. Each circle contains relevant terms: 'Setting Climate' under Teaching Presence and 'Selecting Content' under Cognitive Presence.","Community of Inquiry Framework, Venn Diagram, elements: Three overlapping circles labeled 'Social Presence', 'Cognitive Presence', and 'Teaching Presence', with intersections highlighting 'Supporting Discourse' and 'Educational Experience'. Each circle contains relevant terms: 'Setting Climate' under Teaching Presence and 'Selecting Content' under Cognitive Presence. [Visual Analysis: Network graph with 112 nodes and 247 edges, density 0.04]",,,,,,,,
2639,pie_chart,0.9,0.10046218876616604,0.18739708,0.0426509186351706,radial,"Pie chart with 8 segments, unlabeled",,,,,,"PESTEL Analysis, Grid, elements: Six quadrants labeled: Political, Economic, Social, Technological, Environmental, Legal, with brief descriptions of each factor.","PESTEL Analysis, Grid, elements: Six quadrants labeled: Political, Economic, Social, Technological, Environmental, Legal, with brief descriptions of each factor. [Visual Analysis: Pie chart with 8 segments, unlabeled]",8.0,False,True,False,,,,
2640,network_graph,0.8,0.18271730893364949,0.11353691,0.33464566929133854,networked,"Network graph with 27 nodes and 60 edges, density 0.17",27.0,60.0,0.17094017094017094,4.444444444444445,True,"IS-LM Model Effects of Tax Increase, Graph, elements: Axes labeled with 'r' (interest rate) on the vertical and 'Y' (income) on the horizontal. Curves labeled IS0, IS1, LM0, LM1 intersecting, showing shifts in response to tax increase.","IS-LM Model Effects of Tax Increase, Graph, elements: Axes labeled with 'r' (interest rate) on the vertical and 'Y' (income) on the horizontal. Curves labeled IS0, IS1, LM0, LM1 intersecting, showing shifts in response to tax increase. [Visual Analysis: Network graph with 27 nodes and 60 edges, density 0.17]",,,,,,,,
2641,network_graph,0.8,0.4568958164573282,0.43087947,0.3638888888888889,networked,"Network graph with 166 nodes and 524 edges, density 0.04",166.0,524.0,0.03826213946695874,6.313253012048193,True,"ADDIE Model, Process Diagram, elements: Five stages labeled A (Analysis), D (Design), D (Development), I (Implementation), E (Evaluation) with corresponding icons for each stage set in circles.","ADDIE Model, Process Diagram, elements: Five stages labeled A (Analysis), D (Design), D (Development), I (Implementation), E (Evaluation) with corresponding icons for each stage set in circles. [Visual Analysis: Network graph with 166 nodes and 524 edges, density 0.04]",,,,,,,,
2642,network_graph,0.8,0.3219099398658064,0.88192886,0.028890600924499226,networked,"Network graph with 277 nodes and 231 edges, density 0.01",277.0,231.0,0.006043007377177837,1.667870036101083,False,"VARK Learning Styles, Vertical Banner Diagram, elements: Four vertical banners labeled: V for Visual Learning (yellow), A for Auditory Learning (orange), R for Reading & Writing (red), K for Kinesthetic Learning (dark red), each with a prominent letter and descriptive text.","VARK Learning Styles, Vertical Banner Diagram, elements: Four vertical banners labeled: V for Visual Learning (yellow), A for Auditory Learning (orange), R for Reading & Writing (red), K for Kinesthetic Learning (dark red), each with a prominent letter and descriptive text. [Visual Analysis: Network graph with 277 nodes and 231 edges, density 0.01]",,,,,,,,
2643,network_graph,0.8,0.1477330317974016,0.28787336,0.07708333333333334,networked,"Network graph with 25 nodes and 85 edges, density 0.28",25.0,85.0,0.2833333333333333,6.8,True,"Porter's Five Forces Model, Cross Diagram, elements: Central concept 'Competitive Rivalry' with four arrows pointing from each corner labeled: 'Supplier Power,' 'Buyer Power,' 'Threat of New Entry,' and 'Threat of Substitution.'","Porter's Five Forces Model, Cross Diagram, elements: Central concept 'Competitive Rivalry' with four arrows pointing from each corner labeled: 'Supplier Power,' 'Buyer Power,' 'Threat of New Entry,' and 'Threat of Substitution.' [Visual Analysis: Network graph with 25 nodes and 85 edges, density 0.28]",,,,,,,,
2644,network_graph,0.8,0.26664806242270034,0.58169174,0.09132420091324202,networked,"Network graph with 168 nodes and 201 edges, density 0.01",168.0,201.0,0.014328485885372113,2.392857142857143,True,"Porter's Five Forces, Network Diagram, elements: Central circle labeled 'Five Forces Model' with five surrounding circles representing: 'Competitive Rivalry', 'Threat of New Entrants', 'Threat of Substitution', 'Bargaining Power of Suppliers', and 'Bargaining Power of Buyers'.","Porter's Five Forces, Network Diagram, elements: Central circle labeled 'Five Forces Model' with five surrounding circles representing: 'Competitive Rivalry', 'Threat of New Entrants', 'Threat of Substitution', 'Bargaining Power of Suppliers', and 'Bargaining Power of Buyers'. [Visual Analysis: Network graph with 168 nodes and 201 edges, density 0.01]",,,,,,,,
2645,pie_chart,0.9,0.165267318888327,0.18328169,0.22494305239179954,radial,"Pie chart with 13 segments, labeled",,,,,,"Experiential Learning Model, Circular Diagram, elements: Circle divided into four quadrants labeled: Feel, Watch, Think, Do; with learning styles: Accommodating, Diverging, Assimilating, and Covering positioned accordingly, and arrows indicating flow between stages.","Experiential Learning Model, Circular Diagram, elements: Circle divided into four quadrants labeled: Feel, Watch, Think, Do; with learning styles: Accommodating, Diverging, Assimilating, and Covering positioned accordingly, and arrows indicating flow between stages. [Visual Analysis: Pie chart with 13 segments, labeled]",13.0,True,True,False,,,,
2646,pie_chart,0.9,0.24348844114028456,0.5506196,0.7478632478632479,radial,"Pie chart with 18 segments, labeled",,,,,,"Technological Pedagogical Content Knowledge (TPACK) Model, Venn Diagram, elements: Three overlapping circles labeled 'Content', 'Pedagogy', and 'Technology', with central intersection labeled 'TPACK'. Each circle contains specific descriptors and questions related to its focus area.","Technological Pedagogical Content Knowledge (TPACK) Model, Venn Diagram, elements: Three overlapping circles labeled 'Content', 'Pedagogy', and 'Technology', with central intersection labeled 'TPACK'. Each circle contains specific descriptors and questions related to its focus area. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,True,,,,
2647,network_graph,0.8,0.16047936424169634,0.34408623,0.03676470588235294,networked,"Network graph with 64 nodes and 93 edges, density 0.05",64.0,93.0,0.046130952380952384,2.90625,True,"Instructional Design Process, Circular Flow Diagram, elements: Central node labeled 'Analysis' surrounded by four nodes: 'Evaluation', 'Implementation', 'Development', and 'Design', connected in a circular arrangement to depict a continuous process.","Instructional Design Process, Circular Flow Diagram, elements: Central node labeled 'Analysis' surrounded by four nodes: 'Evaluation', 'Implementation', 'Development', and 'Design', connected in a circular arrangement to depict a continuous process. [Visual Analysis: Network graph with 64 nodes and 93 edges, density 0.05]",,,,,,,,
2648,network_graph,0.8,0.32941532537890134,0.5612712,0.0734375,networked,"Network graph with 304 nodes and 465 edges, density 0.01",304.0,465.0,0.010096404377279834,3.0592105263157894,True,"Multiple Intelligences, Circular Diagram, elements: Eight colored circles arranged in a circular pattern, each labeled with a type of intelligence: Visual/Spatial, Verbal/Linguistic, Logical/Mathematical, Naturalist, Bodily/Kinesthetic, Musical/Rhythmic, Inter-personal/Social, Intra-personal/Introspective.","Multiple Intelligences, Circular Diagram, elements: Eight colored circles arranged in a circular pattern, each labeled with a type of intelligence: Visual/Spatial, Verbal/Linguistic, Logical/Mathematical, Naturalist, Bodily/Kinesthetic, Musical/Rhythmic, Inter-personal/Social, Intra-personal/Introspective. [Visual Analysis: Network graph with 304 nodes and 465 edges, density 0.01]",,,,,,,,
2649,network_graph,0.8,0.29970268817997864,0.7044791,0.409375,networked,"Network graph with 113 nodes and 181 edges, density 0.03",113.0,181.0,0.028603034134007586,3.2035398230088497,True,"Maslow's Hierarchy of Needs and Inequity, Pyramid Diagram, elements: Pyramid with five levels labeled: Self-Actualization, Esteem, Love & Belonging, Safety & Security, and Physiological. Commentary at the top highlights inequities faced by communities of color in fulfilling their basic needs.","Maslow's Hierarchy of Needs and Inequity, Pyramid Diagram, elements: Pyramid with five levels labeled: Self-Actualization, Esteem, Love & Belonging, Safety & Security, and Physiological. Commentary at the top highlights inequities faced by communities of color in fulfilling their basic needs. [Visual Analysis: Network graph with 113 nodes and 181 edges, density 0.03]",,,,,,,,
2650,network_graph,0.8,0.28135153826615183,0.5499475,0.28180803571428575,networked,"Network graph with 140 nodes and 173 edges, density 0.02",140.0,173.0,0.01778006166495375,2.4714285714285715,True,"Vygotsky Scaffolding Theory, Circular Diagram, elements: Concentric circles representing different zones: 'Out of Reach Zone', 'Can Not Do', 'Zone of Proximal Development (ZPD)', 'Can Do With Help', 'Can Do Alone', and 'Zone of Actual Development (ZAD)'. A person is depicted writing at a table.","Vygotsky Scaffolding Theory, Circular Diagram, elements: Concentric circles representing different zones: 'Out of Reach Zone', 'Can Not Do', 'Zone of Proximal Development (ZPD)', 'Can Do With Help', 'Can Do Alone', and 'Zone of Actual Development (ZAD)'. A person is depicted writing at a table. [Visual Analysis: Network graph with 140 nodes and 173 edges, density 0.02]",,,,,,,,
2651,pie_chart,0.9,0.250870112447415,0.26457703,0.5076923076923077,radial,"Pie chart with 17 segments, labeled",,,,,,"Kohlberg's Stages of Moral Development, Hierarchy, elements: Vertical list of stages from 1 to 6, each stage labeled with a description of moral reasoning; categories include Pre-Conventional, Conventional, and Post-Conventional.","Kohlberg's Stages of Moral Development, Hierarchy, elements: Vertical list of stages from 1 to 6, each stage labeled with a description of moral reasoning; categories include Pre-Conventional, Conventional, and Post-Conventional. [Visual Analysis: Pie chart with 17 segments, labeled]",17.0,True,True,False,,,,
2652,network_graph,0.8,0.11889399799671363,0.40904284,0.08125,networked,"Network graph with 62 nodes and 80 edges, density 0.04",62.0,80.0,0.04230565838180857,2.5806451612903225,True,"Big Five Personality Traits, Circular Diagram, elements: Central circle labeled 'Personality' with five surrounding circles labeled: 'Openness', 'Conscientiousness', 'Extraversion', 'Agreeableness', and 'Neuroticism'.","Big Five Personality Traits, Circular Diagram, elements: Central circle labeled 'Personality' with five surrounding circles labeled: 'Openness', 'Conscientiousness', 'Extraversion', 'Agreeableness', and 'Neuroticism'. [Visual Analysis: Network graph with 62 nodes and 80 edges, density 0.04]",,,,,,,,
2653,network_graph,0.8,0.2870901567191416,0.6857722,0.24375,networked,"Network graph with 337 nodes and 622 edges, density 0.01",337.0,622.0,0.010986293627243182,3.691394658753709,True,"Vygotsky's Sociocultural Theory, Circular Diagram, elements: Three concentric circles labeled: 'Things beyond my abilities' outside, 'Zone of proximal development' in the middle, and 'Things I can do on my own' at the center, with 'Things I can do with help' also noted.","Vygotsky's Sociocultural Theory, Circular Diagram, elements: Three concentric circles labeled: 'Things beyond my abilities' outside, 'Zone of proximal development' in the middle, and 'Things I can do on my own' at the center, with 'Things I can do with help' also noted. [Visual Analysis: Network graph with 337 nodes and 622 edges, density 0.01]",,,,,,,,
2654,network_graph,0.8,0.09170470335292784,0.45866787,0.039473684210526314,networked,"Network graph with 34 nodes and 60 edges, density 0.11",34.0,60.0,0.10695187165775401,3.5294117647058822,True,"Universal Design for Learning (UDL), Venn Diagram, elements: Three overlapping circles labeled: 'Representation' (purple), 'Engagement' (green), and 'Action & Expression' (blue); the intersection labeled 'UDL'.","Universal Design for Learning (UDL), Venn Diagram, elements: Three overlapping circles labeled: 'Representation' (purple), 'Engagement' (green), and 'Action & Expression' (blue); the intersection labeled 'UDL'. [Visual Analysis: Network graph with 34 nodes and 60 edges, density 0.11]",,,,,,,,
2655,network_graph,0.8,0.1478782940925281,0.3908043,0.00471105527638191,networked,"Network graph with 122 nodes and 119 edges, density 0.02",122.0,119.0,0.01612247662918304,1.9508196721311475,False,"Learning Styles Model, Quadrant Diagram, elements: Four quadrants labeled: Accommodating (Feel & Do), Diverging (Feel & Watch), Converging (Think & Do), and Assimilating (Think & Watch), with axes representing Concrete Experience and Abstract Conceptualization.","Learning Styles Model, Quadrant Diagram, elements: Four quadrants labeled: Accommodating (Feel & Do), Diverging (Feel & Watch), Converging (Think & Do), and Assimilating (Think & Watch), with axes representing Concrete Experience and Abstract Conceptualization. [Visual Analysis: Network graph with 122 nodes and 119 edges, density 0.02]",,,,,,,,
2656,network_graph,0.8,0.47009120332946314,0.34300873,0.2550091074681239,networked,"Network graph with 251 nodes and 471 edges, density 0.02",251.0,471.0,0.01501195219123506,3.752988047808765,True,"Porter's Five Forces, Circular Diagram, elements: Central circle labeled 'Porter's Five Forces' with five surrounding boxes: 'Competitive Rivalry', 'Threat of New Entrants', 'Consumer Power', 'Supplier Power', and 'Threat of Substitutes', each with brief explanations.","Porter's Five Forces, Circular Diagram, elements: Central circle labeled 'Porter's Five Forces' with five surrounding boxes: 'Competitive Rivalry', 'Threat of New Entrants', 'Consumer Power', 'Supplier Power', and 'Threat of Substitutes', each with brief explanations. [Visual Analysis: Network graph with 251 nodes and 471 edges, density 0.02]",,,,,,,,
2657,network_graph,0.8,0.176748398747604,0.26029807,0.0,networked,"Network graph with 117 nodes and 89 edges, density 0.01",117.0,89.0,0.013115237253168288,1.5213675213675213,False,"Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Five layers labeled: Physiological, Security, Love/Belonging, Esteem, and Self-Actualization, with emotional expressions depicting feelings related to each layer.","Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Five layers labeled: Physiological, Security, Love/Belonging, Esteem, and Self-Actualization, with emotional expressions depicting feelings related to each layer. [Visual Analysis: Network graph with 117 nodes and 89 edges, density 0.01]",,,,,,,,
2658,network_graph,0.8,0.13266978110798205,0.1900847,0.02304964539007092,networked,"Network graph with 19 nodes and 95 edges, density 0.56",19.0,95.0,0.5555555555555556,10.0,True,"CI/CD Practices, Circular Flow Diagram, elements: Three bubbles labeled 'Continuous Integration', 'Continuous Delivery', and 'Continuous Deployment' around a central label 'CI/CD', connected by a circular line.","CI/CD Practices, Circular Flow Diagram, elements: Three bubbles labeled 'Continuous Integration', 'Continuous Delivery', and 'Continuous Deployment' around a central label 'CI/CD', connected by a circular line. [Visual Analysis: Network graph with 19 nodes and 95 edges, density 0.56]",,,,,,,,
2659,network_graph,0.8,0.3132872872385198,0.5347657,0.07254464285714286,networked,"Network graph with 152 nodes and 266 edges, density 0.02",152.0,266.0,0.023178807947019868,3.5,True,"TPACK Model and SAMR Framework, Venn Diagram and Comparison, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK) forming TPACK in the center. On the right, a comparison of the SAMR model with four levels: Substitution, Augmentation, Modification, and Redefinition, each with brief descriptions.","TPACK Model and SAMR Framework, Venn Diagram and Comparison, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK) forming TPACK in the center. On the right, a comparison of the SAMR model with four levels: Substitution, Augmentation, Modification, and Redefinition, each with brief descriptions. [Visual Analysis: Network graph with 152 nodes and 266 edges, density 0.02]",,,,,,,,
2660,network_graph,0.8,0.2864506098674991,0.5127915,0.2849264705882353,networked,"Network graph with 28 nodes and 74 edges, density 0.20",28.0,74.0,0.19576719576719576,5.285714285714286,True,"ADDIE Model, Grid Diagram, elements: Five boxes labeled A, D, D, I, E representing Analyze, Design, Develop, Implement, Evaluate; each box contains relevant icons and descriptions.","ADDIE Model, Grid Diagram, elements: Five boxes labeled A, D, D, I, E representing Analyze, Design, Develop, Implement, Evaluate; each box contains relevant icons and descriptions. [Visual Analysis: Network graph with 28 nodes and 74 edges, density 0.20]",,,,,,,,
2661,network_graph,0.8,0.5107883231897316,0.7988046,0.32482993197278914,networked,"Network graph with 444 nodes and 940 edges, density 0.01",444.0,940.0,0.009558090822199175,4.2342342342342345,True,"Creating an Educational Experience, Venn Diagram, elements: Four overlapping circles labeled: Social Presence, Cognitive Presence, Teaching Presence, and a central area 'Educational Experience' with supporting elements like 'Engagement with Participants' and 'Engagement with Content'.","Creating an Educational Experience, Venn Diagram, elements: Four overlapping circles labeled: Social Presence, Cognitive Presence, Teaching Presence, and a central area 'Educational Experience' with supporting elements like 'Engagement with Participants' and 'Engagement with Content'. [Visual Analysis: Network graph with 444 nodes and 940 edges, density 0.01]",,,,,,,,
